#timestamp,left1,left2,right2,right2,acc_x,acc_y,acc_z,roll,pitch,yaw,event
1591117678595,-173,-39,-180,-41,3159,-2607,-17144,0
1591117678618,-133,-42,-123,-38,2979,-2742,-17568,0
1591117678627,-174,-56,-168,-60,2669,-1001,-17211,0
1591117678661,-208,-65,-202,-67,1998,1753,-15719,0
1591117678671,-151,-28,-144,-29,804,1771,-15645,0
1591117678693,-212,-102,-201,-100,310,1583,-15307,0
1591117678716,-254,-115,-244,-118,362,584,-15007,0
1591117678727,-257,-117,-253,-122,276,-775,-15083,0
1591117678749,-260,-122,-253,-122,583,-1893,-14816,0
1591117678771,-261,-114,-253,-114,999,-2671,-15209,0
1591117678795,-252,-106,-243,-106,1354,-2263,-15997,0
1591117678804,-244,-111,-236,-112,1318,-2155,-16209,0
1591117678834,-235,-73,-228,-76,1315,-1582,-17059,0
1591117678852,-192,-31,-185,-32,1162,-420,-17282,0
1591117678872,-155,-34,-148,-34,701,593,-17257,0
1591117678884,-117,26,-109,26,29,852,-17474,0
1591117678906,-96,-56,-89,-57,-75,1862,-16720,0
1591117678929,-73,227,-73,216,-366,1915,-16284,0
1591117678951,-42,-747,-32,-709,-499,1506,-16389,0
1591117678974,-1292,-1512,-1238,-1473,-108,1190,-16026,0
1591117678984,-1569,-1490,-1552,-1497,-267,975,-15687,0
1591117679007,-1449,-1393,-1467,-1411,-335,882,-15586,0
1591117679029,-1401,-1238,-1406,-1250,-129,436,-15894,0
1591117679052,-1143,-560,-1154,-612,-23,514,-16079,0
1591117679063,-2,533,-55,496,-155,990,-16085,0
1591117679086,386,477,393,485,-306,578,-16330,0
1591117679109,273,299,290,303,-398,1246,-16892,0
1591117679131,97,191,108,191,-459,1823,-16653,0
1591117679155,38,139,46,140,-563,1852,-16249,0
1591117679165,13,123,22,124,-614,1840,-16341,0
1591117679188,11,130,17,126,-433,1576,-16124,0
1591117679210,17,126,20,125,-678,1764,-16426,0
1591117679233,4,112,12,112,-846,1770,-16271,0
1591117679246,13,119,20,119,-629,1616,-16300,0
1591117679268,1,96,9,96,-487,1656,-16374,0
1591117679289,-22,84,-14,83,-662,1601,-16392,0
1591117679312,-23,77,-16,76,-700,1430,-16288,0
1591117679335,8,266,14,258,-2222,790,-15870,0
1591117679346,1357,1824,1301,1852,-1871,4511,-18644,0
1591117679378,1829,1834,1861,1866,47,1160,-19045,0
1591117679389,1836,1839,1872,1872,2020,-3343,-15271,0
1591117679416,1842,1842,1871,1873,-1789,5288,-19559,0
1591117679424,1843,1844,1873,1877,-2301,7093,-18038,0
1591117679448,1840,1798,1875,1874,-2342,3953,-17461,0
1591117679480,1594,336,1878,1876,-221,-2995,-12560,0
1591117679491,11,-262,1880,1880,-2016,5758,-15789,0
1591117679514,90,-27,1882,1882,-2035,3597,-16642,0
1591117679526,215,-39,1860,1812,-1675,6367,-15834,0
1591117679548,1,-113,995,224,-982,5097,-15223,0
1591117679581,-11,-358,45,-56,-1127,3537,-14124,0
1591117679594,-429,480,-33,31,-2375,6112,-14040,0
1591117679604,658,828,46,32,-2010,5641,-14448,0
1591117679637,468,656,32,-264,-2363,5254,-15550,0
1591117679648,400,449,-483,-585,-2344,6547,-16615,0
1591117679671,271,540,-573,-465,-2449,5639,-15213,0
1591117679694,603,119,-392,-394,-1804,6441,-14208,0
1591117679704,28,-90,-336,-616,-1836,4700,-14866,0
1591117679731,96,52,-568,61,-2075,1470,-16146,0
1591117679750,159,58,199,403,-1990,5419,-14601,0
1591117679784,136,31,-10,63,-2297,6944,-15436,0
1591117679784,123,36,-183,47,-1426,8205,-13947,0
1591117679806,127,38,-134,96,-1130,9047,-13612,0
1591117679830,129,38,-113,98,-1120,8187,-13909,0
1591117679856,129,39,-101,124,-1264,7166,-14720,0
1591117679873,140,33,19,294,-1732,6476,-15192,0
1591117679885,139,24,376,551,-1664,7020,-15352,0
1591117679919,134,12,585,589,-1761,3390,-17330,0
1591117679932,118,8,524,540,-2015,5066,-15988,0
1591117679952,112,0,505,548,-2122,1248,-16310,0
1591117679975,109,6,515,576,-1377,4216,-16986,0
1591117679986,120,15,545,677,-1926,5023,-15067,0
1591117680009,127,14,498,580,-1652,3411,-15089,0
1591117680042,126,23,446,580,-1725,4867,-14970,0
1591117680053,137,34,476,606,-1700,5419,-15295,0
1591117680064,146,40,504,623,-1711,6209,-15655,0
1591117680087,147,44,515,635,-1484,6493,-15497,0
1591117680109,153,51,536,652,-1427,6898,-15314,0
1591117680133,162,59,564,670,-1441,6968,-15478,0
1591117680145,168,68,575,670,-1587,6448,-15473,0
1591117680167,171,65,574,678,-1590,6462,-15656,0
1591117680201,170,66,586,685,-1715,6152,-15667,0
1591117680214,172,71,585,694,-1478,5960,-15524,0
1591117680234,181,88,594,696,-1183,6080,-15182,0
1591117680247,204,125,590,697,-997,6041,-15016,0
1591117680269,241,187,591,702,-1042,5880,-15082,0
1591117680303,300,255,598,707,-1200,5360,-15427,0
1591117680313,349,284,608,717,-1016,5579,-15272,0
1591117680324,360,293,612,721,-643,6256,-14677,0
1591117680348,366,303,617,725,-864,5895,-14861,0
1591117680368,378,321,626,731,-1671,5529,-15603,0
1591117680391,394,339,632,730,-1830,5690,-15228,0
1591117680413,419,402,631,734,-1715,6099,-14755,0
1591117680424,448,333,630,724,-2158,6164,-15147,0
1591117680450,392,360,639,738,-2016,6798,-14853,0
1591117680473,445,408,646,740,-1770,7752,-14169,0
1591117680511,471,457,642,738,-2127,8041,-14479,0
1591117680513,495,400,641,737,-2715,8197,-15454,0
1591117680531,452,419,652,736,-3080,8253,-14941,0
1591117680554,476,422,634,706,-3061,9131,-13893,0
1591117680570,477,428,626,704,-3095,8913,-13756,0
1591117680593,484,476,625,701,-3039,8440,-13867,0
1591117680605,510,419,618,689,-2952,8178,-14382,0
1591117680629,444,349,617,681,-2801,8334,-14635,0
1591117680654,400,302,608,662,-3069,7128,-14789,0
1591117680672,370,293,594,651,-3094,5736,-15366,0
1591117680685,362,264,586,634,-2627,5598,-15254,0
1591117680706,330,232,569,625,-2790,5307,-14549,0
1591117680728,318,236,574,614,-3310,4003,-14149,0
1591117680752,352,342,557,578,-4653,2033,-15927,0
1591117680773,456,452,528,559,-5375,704,-16172,0
1591117680784,518,481,521,542,-5307,1071,-14997,0
1591117680807,529,488,498,463,-5533,1095,-14694,0
1591117680830,535,512,429,404,-5553,499,-14509,0
1591117680855,543,488,400,399,-5908,27,-14871,0
1591117680864,528,470,392,54,-5992,-168,-14086,0
1591117680886,521,509,3,-129,-6029,-663,-13556,0
1591117680909,553,516,-8,-89,-6193,-1016,-14278,0
1591117680931,533,416,30,-79,-6351,-967,-14080,0
1591117680956,433,299,28,-79,-6718,-847,-14074,0
1591117680965,348,30,30,-75,-7200,-1437,-14044,0
1591117680988,-39,-359,37,-65,-7757,-1954,-14748,0
1591117681010,-350,-544,50,-54,-8645,-1818,-15714,0
1591117681033,-447,-611,54,-53,-9205,-1764,-15963,0
1591117681044,-489,-645,57,-44,-8736,-1114,-15325,0
1591117681067,-509,-655,65,-40,-8808,-1096,-14853,0
1591117681093,-506,-656,74,-30,-9555,-1307,-14766,0
1591117681111,-511,-656,84,-18,-9251,-905,-14901,0
1591117681132,-497,-646,94,-15,-9027,-1577,-14485,0
1591117681144,-497,-654,98,-9,-8741,-1805,-13559,0
1591117681167,-505,-657,105,-4,-8591,-2087,-13142,0
1591117681189,-506,-660,110,-2,-8841,-2802,-13438,0
1591117681213,-511,-660,112,3,-8845,-3024,-14093,0
1591117681223,-506,-661,118,11,-8870,-3184,-14501,0
1591117681246,-520,-670,125,12,-9012,-3178,-14183,0
1591117681272,-514,-664,123,10,-9028,-3370,-13803,0
1591117681292,-515,-678,121,14,-9255,-3037,-13341,0
1591117681317,-543,-688,128,18,-9589,-2366,-13806,0
1591117681325,-528,-679,128,16,-9640,-2811,-14159,0
1591117681347,-537,-689,128,20,-9599,-3479,-14041,0
1591117681369,-543,-694,126,16,-9596,-3761,-14120,0
1591117681392,-550,-695,122,14,-9714,-3855,-13833,0
1591117681405,-541,-689,125,15,-9750,-4033,-13981,0
1591117681427,-539,-690,128,19,-9654,-3950,-14231,0
1591117681451,-545,-694,126,17,-9377,-3669,-14063,0
1591117681471,-547,-693,125,16,-9022,-3229,-14189,0
1591117681494,-547,-697,118,14,-8711,-2948,-14382,0
1591117681504,-545,-695,128,26,-8498,-3117,-14746,0
1591117681528,-548,-697,137,28,-8388,-3902,-14750,0
1591117681552,-545,-693,135,23,-8099,-3676,-14467,0
1591117681572,-544,-692,130,25,-7886,-3516,-14045,0
1591117681588,-543,-692,136,32,-7727,-3635,-14186,0
1591117681606,-545,-695,136,28,-7799,-3673,-14447,0
1591117681628,-546,-698,136,29,-7892,-3973,-14493,0
1591117681651,-553,-697,136,34,-7649,-3929,-14341,0
1591117681673,-545,-692,138,31,-7391,-3435,-14482,0
1591117681684,-543,-693,132,28,-7109,-3368,-14405,0
1591117681707,-548,-695,134,29,-6955,-3199,-14545,0
1591117681730,-547,-701,132,27,-6777,-3105,-14639,0
1591117681754,-559,-706,133,29,-6857,-3236,-15120,0
1591117681767,-555,-700,133,31,-6391,-2702,-14945,0
1591117681787,-555,-709,132,29,-5715,-1782,-14310,0
1591117681809,-570,-713,137,34,-5738,-1166,-14474,0
1591117681835,-558,-700,139,36,-5680,-326,-14699,0
1591117681864,-549,-699,142,38,-5392,652,-14360,0
1591117681866,-548,-600,145,45,-5754,1285,-14031,0
1591117681887,-404,-266,167,86,-5976,1802,-14698,0
1591117681909,13,-72,232,207,-5815,2781,-14937,0
1591117681932,-11,-57,346,329,-5871,2899,-15005,0
1591117681943,128,66,429,398,-5495,3086,-14676,0
1591117681967,245,256,472,433,-4693,3870,-14631,0
1591117681989,380,304,488,414,-5038,5935,-12893,0
1591117682011,400,346,473,428,-5038,7909,-13033,0
1591117682034,371,188,458,325,-5439,8647,-13549,0
1591117682044,230,111,327,165,-5363,9147,-13279,0
1591117682067,294,347,231,125,-4550,9541,-12683,0
1591117682090,439,339,177,32,-3840,11668,-12534,0
1591117682112,392,319,110,6,-4024,11601,-13061,0
1591117682125,431,386,111,15,-4253,11343,-12809,0
1591117682145,332,278,110,10,-3912,11566,-11910,0
