#timestamp;left1;left2;right2;right2.1;label
1594148783401;-126;-118;33;30;0
1594148783416;-125;-121;31;31;0
1594148783438;-132;-132;32;34;0
1594148783461;-138;-124;35;39;0
1594148783476;-122;-112;40;39;0
1594148783499;-122;-118;36;39;0
1594148783521;-126;-124;38;33;0
1594148783536;-136;-130;27;30;0
1594148783558;-133;-123;34;35;0
1594148783582;-128;-124;35;31;0
1594148783596;-135;-130;28;28;0
1594148783619;-139;-133;27;29;0
1594148783642;-140;-135;28;26;0
1594148783657;-144;-137;28;37;0
1594148783679;-140;-133;41;36;0
1594148783701;-142;-133;24;28;0
1594148783718;-134;-124;35;42;0
1594148783739;-124;-117;47;48;0
1594148783761;-127;-124;42;44;0
1594148783776;-128;-120;50;55;0
1594148783798;-127;-125;53;49;0
1594148783821;-135;-133;48;54;0
1594148783836;-141;-136;53;45;0
1594148783858;-138;-128;35;35;0
1594148783882;-131;-125;34;32;0
1594148783896;-135;-132;32;34;0
1594148783919;-137;-130;34;36;0
1594148783941;-134;-128;31;33;0
1594148783961;-133;-128;36;39;0
1594148783979;-134;-132;38;36;0
1594148784003;-142;-141;29;24;0
1594148784017;-149;-144;19;16;0
1594148784040;-150;-142;18;23;0
1594148784062;-147;-141;22;24;0
1594148784078;-143;-133;26;25;0
1594148784101;-139;-136;20;20;0
1594148784121;-143;-136;20;21;0
1594148784137;-140;-134;20;25;0
1594148784161;-139;-134;28;35;0
1594148784186;-142;-136;36;35;0
1594148784196;-142;-138;30;28;0
1594148784220;-142;-136;22;22;0
1594148784241;-145;-155;16;1;0
1594148784256;-174;-177;-13;-12;0
1594148784279;-178;-164;-4;7;0
1594148784304;-161;-153;12;17;0
1594148784316;-156;-148;20;26;0
1594148784338;-152;-149;23;19;0
1594148784361;-155;-151;19;20;0
1594148784377;-158;-153;17;18;0
1594148784399;-154;-150;17;15;0
1594148784423;-157;-154;12;13;0
1594148784436;-158;-148;10;12;0
1594148784458;-142;-131;19;24;0
1594148784482;-137;-137;21;19;0
1594148784496;-147;-147;18;23;0
1594148784518;-155;-153;25;24;0
1594148784541;-159;-158;17;15;0
1594148784557;-165;-160;14;17;0
1594148784580;-158;-145;19;23;0
1594148784604;-144;-137;20;20;0
1594148784616;-141;-139;18;16;0
1594148784638;-146;-142;16;21;0
1594148784663;-143;-136;26;27;0
1594148784678;-138;-134;24;25;0
1594148784698;-138;-136;22;24;0
1594148784721;-140;-132;28;32;0
1594148784736;-132;-128;29;29;0
1594148784759;-130;-124;34;40;0
1594148784781;-126;-125;35;30;0
1594148784796;-136;-137;23;25;0
1594148784818;-142;-139;25;28;0
1594148784841;-146;-145;28;30;0
1594148784856;-145;-138;28;26;0
1594148784880;-138;-135;22;23;0
1594148784902;-144;-147;20;18;0
1594148784917;-146;-129;22;35;0
1594148784939;-119;-105;43;49;0
1594148784962;-104;-105;46;44;0
1594148784978;-117;-117;37;40;0
1594148784999;-118;-113;38;32;0
1594148785021;-119;-118;24;25;0
1594148785036;-123;-120;25;30;0
1594148785060;-122;-117;36;42;0
1594148785081;-119;-120;40;34;0
1594148785096;-129;-131;23;26;0
1594148785118;-139;-148;28;21;0
1594148785141;-169;-179;1;-12;0
1594148785156;-184;-172;-14;-5;0
1594148785179;-165;-160;-1;1;0
1594148785202;-167;-166;-5;-4;0
1594148785216;-166;-161;-2;6;0
1594148785241;-161;-155;12;18;0
1594148785263;-153;-148;20;23;0
1594148785277;-154;-156;15;10;0
1594148785298;-157;-150;10;19;0
1594148785322;-153;-160;17;10;0
1594148785336;-175;-182;-5;-8;0
1594148785359;-183;-172;-3;8;0
1594148785382;-165;-155;13;19;0
1594148785397;-156;-155;15;9;0
1594148785419;-158;-154;2;2;0
1594148785441;-152;-148;5;13;0
1594148785456;-150;-147;15;18;0
1594148785478;-147;-144;23;28;0
1594148785505;-143;-140;24;22;0
1594148785518;-141;-145;15;14;0
1594148785543;-152;-155;14;16;0
1594148785563;-159;-160;14;18;0
1594148785578;-163;-160;16;16;0
1594148785602;-160;-157;11;13;0
1594148785622;-158;-156;15;20;0
1594148785638;-158;-159;24;32;0
1594148785659;-162;-158;30;28;0
1594148785682;-159;-158;24;31;0
1594148785700;-163;-159;32;32;0
1594148785720;-152;-146;28;32;0
1594148785741;-148;-147;29;28;0
1594148785756;-145;-140;25;25;0
1594148785779;-139;-137;27;32;0
1594148785801;-138;-137;32;35;0
1594148785816;-138;-139;30;28;0
1594148785839;-141;-139;24;24;0
1594148785861;-138;-137;26;29;0
1594148785876;-138;-137;26;25;0
1594148785913;-137;-137;21;23;0
1594148785929;-136;-135;25;31;0
1594148785936;-137;-136;30;32;0
1594148785971;-137;-141;26;24;0
1594148785983;-145;-144;19;17;0
1594148785999;-144;-141;15;18;0
1594148786019;-141;-143;16;16;0
1594148786041;-147;-148;12;13;0
1594148786063;-150;-148;10;12;0
1594148786079;-144;-142;14;16;0
1594148786102;-146;-148;9;6;0
1594148786116;-145;-144;7;12;0
1594148786139;-145;-147;12;18;0
1594148786161;-147;-146;17;18;0
1594148786176;-146;-147;17;16;0
1594148786199;-148;-148;10;8;0
1594148786222;-146;-146;6;10;0
1594148786236;-140;-136;14;20;0
1594148786258;-136;-134;16;18;0
1594148786289;-134;-136;20;24;0
1594148786297;-138;-138;22;24;0
1594148786319;-134;-130;27;31;0
1594148786342;-128;-130;27;27;0
1594148786363;-135;-144;22;17;0
1594148786379;-152;-156;9;8;0
1594148786402;-152;-146;11;21;0
1594148786431;-144;-145;22;19;0
1594148786440;-142;-138;13;18;0
1594148786463;-133;-135;22;24;0
1594148786477;-136;-138;18;18;0
1594148786499;-137;-140;16;16;0
1594148786521;-140;-140;17;24;0
1594148786536;-142;-148;19;16;0
1594148786559;-150;-153;16;21;0
1594148786582;-151;-150;20;23;0
1594148786596;-144;-144;22;22;0
1594148786619;-145;-146;18;16;0
1594148786642;-142;-144;13;13;0
1594148786656;-142;-149;14;16;0
1594148786684;-156;-164;6;0;0
1594148786704;-165;-164;-4;2;0
1594148786718;-160;-156;2;5;0
1594148786739;-151;-147;8;15;0
1594148786762;-134;-122;26;46;0
1594148786777;-104;-97;60;65;0
1594148786799;-98;-107;58;53;0
1594148786831;-109;-111;49;50;0
1594148786836;-110;-112;42;41;0
1594148786859;-109;-114;41;44;0
1594148786882;-120;-128;38;33;0
1594148786896;-128;-128;25;26;0
1594148786918;-128;-132;25;31;0
1594148786941;-131;-137;28;24;0
1594148786958;-139;-144;19;21;0
1594148786979;-141;-143;20;21;0
1594148787002;-143;-144;17;22;0
1594148787017;-145;-159;18;6;0
1594148787039;-177;-192;-18;-30;0
1594148787063;-188;-177;-24;-7;0
1594148787077;-163;-162;-2;5;0
1594148787099;-156;-156;6;11;0
1594148787121;-152;-155;10;11;0
1594148787136;-152;-154;13;18;0
1594148787161;-160;-167;6;-1;0
1594148787181;-161;-160;-1;6;0
1594148787198;-156;-159;6;6;0
1594148787219;-153;-156;3;4;0
1594148787242;-155;-156;-4;-7;0
1594148787256;-153;-154;-12;-4;0
1594148787279;-150;-153;1;5;0
1594148787302;-149;-152;6;7;0
1594148787316;-150;-152;4;11;0
1594148787339;-142;-141;14;19;0
1594148787367;-140;-146;17;21;0
1594148787376;-141;-143;23;23;0
1594148787400;-140;-140;20;25;0
1594148787421;-138;-143;25;22;0
1594148787449;-141;-144;14;13;0
1594148787459;-143;-151;13;12;0
1594148787482;-146;-148;13;19;0
1594148787497;-145;-145;20;24;0
1594148787519;-137;-135;25;32;0
1594148787541;-129;-133;30;33;0
1594148787557;-129;-132;30;30;0
1594148787579;-129;-131;31;36;0
1594148787601;-127;-134;37;41;0
1594148787616;-134;-139;38;37;0
1594148787639;-133;-134;31;32;0
1594148787661;-128;-132;34;35;0
1594148787676;-129;-136;28;27;0
1594148787700;-136;-142;23;23;0
1594148787721;-137;-138;21;19;0
1594148787736;-131;-128;17;28;0
1594148787761;-117;-115;37;48;0
1594148787782;-107;-113;49;50;0
1594148787798;-116;-126;43;40;0
1594148787819;-122;-127;38;42;0
1594148787844;-126;-133;40;40;0
1594148787858;-134;-139;36;38;0
1594148787882;-132;-134;34;34;0
1594148787907;-134;-144;27;26;0
1594148787916;-144;-148;21;25;0
1594148787939;-142;-142;28;32;0
1594148787961;-140;-149;24;22;0
1594148787980;-147;-148;19;22;0
1594148788000;-141;-141;21;19;0
1594148788022;-138;-142;15;19;0
1594148788038;-135;-138;21;24;0
1594148788059;-137;-143;21;20;0
1594148788081;-143;-146;20;25;0
1594148788098;-139;-141;26;25;0
1594148788119;-136;-136;23;30;0
1594148788141;-130;-133;30;29;0
1594148788157;-133;-136;26;31;0
1594148788181;-132;-132;31;34;0
1594148788201;-129;-135;25;22;0
1594148788216;-135;-138;20;26;0
1594148788239;-135;-139;27;26;0
1594148788263;-135;-136;21;21;0
1594148788276;-132;-140;18;18;0
1594148788300;-139;-145;14;15;0
1594148788321;-143;-146;10;8;0
1594148788337;-140;-142;9;14;0
1594148788367;-140;-143;14;16;0
1594148788382;-137;-137;20;27;0
1594148788397;-133;-137;26;27;0
1594148788419;-132;-134;28;33;0
1594148788442;-129;-134;30;26;0
1594148788457;-132;-133;23;26;0
1594148788481;-130;-136;24;25;0
1594148788501;-137;-143;18;16;0
1594148788516;-138;-141;17;18;0
1594148788539;-139;-147;11;8;0
1594148788561;-142;-141;8;14;0
1594148788576;-134;-134;15;21;0
1594148788599;-130;-135;24;29;0
1594148788623;-133;-138;28;30;0
1594148788636;-136;-137;27;30;0
1594148788659;-130;-129;29;32;0
1594148788683;-123;-129;36;36;4
1594148788696;-128;-132;32;31;4
1594148788720;-130;-137;26;27;4
1594148788741;-137;-143;26;26;4
1594148788757;-143;-150;18;12;4
1594148788780;-148;-155;9;8;4
1594148788802;-153;-159;5;4;4
1594148788817;-158;-162;-4;-9;4
1594148788840;-155;-154;-5;7;4
1594148788862;-152;-160;6;5;4
1594148788878;-158;-158;2;5;4
1594148788899;-155;-158;5;8;4
1594148788921;-148;-148;7;10;4
1594148788936;-144;-149;7;12;4
1594148788959;-147;-154;16;14;4
1594148788982;-153;-157;2;-2;4
1594148788996;-153;-155;0;5;4
1594148789019;-153;-154;6;10;4
1594148789041;-145;-148;12;17;4
1594148789056;-147;-155;18;12;4
1594148789081;-151;-150;3;5;4
1594148789102;-143;-145;8;11;4
1594148789116;-138;-134;13;25;4
1594148789140;-125;-131;30;32;4
1594148789162;-127;-125;32;37;4
1594148789176;-118;-121;37;39;4
1594148789201;-123;-135;32;26;0
1594148789223;-137;-138;11;7;0
1594148789236;-129;-136;4;1;0
1594148789259;-140;-154;-4;-1;0
1594148789289;-156;-158;2;8;0
1594148789296;-148;-153;8;7;0
1594148789320;-155;-167;-3;-8;0
1594148789342;-167;-171;-13;-10;0
1594148789358;-165;-166;-12;-10;0
1594148789379;-162;-164;-14;-14;0
1594148789404;-159;-165;-14;-9;0
1594148789417;-159;-157;-7;0;0
1594148789440;-141;-132;6;18;0
1594148789462;-120;-128;25;31;0
1594148789476;-129;-140;27;24;0
1594148789500;-137;-146;14;6;0
1594148789521;-142;-146;4;10;0
1594148789537;-140;-149;9;10;0
1594148789559;-148;-159;9;13;0
1594148789584;-152;-154;10;10;0
1594148789596;-147;-152;5;5;0
1594148789620;-147;-157;4;5;0
1594148789641;-150;-158;5;8;0
1594148789656;-153;-161;6;4;0
1594148789679;-152;-157;-3;0;0
1594148789701;-150;-161;-6;-9;0
1594148789718;-156;-162;-14;-11;0
1594148789739;-150;-155;-12;-6;0
1594148789762;-146;-152;-4;4;0
1594148789777;-144;-153;6;7;0
1594148789801;-144;-150;2;1;0
1594148789822;-139;-143;0;7;0
1594148789837;-135;-147;7;5;0
1594148789862;-140;-148;5;11;0
1594148789883;-139;-144;9;11;0
1594148789908;-135;-145;8;4;0
1594148789923;-147;-174;-12;-27;0
1594148789944;-186;-220;-42;-62;0
1594148789957;-241;-275;-89;-112;0
1594148789981;-292;-316;-138;-154;0
1594148790002;-313;-317;-162;-156;0
1594148790018;-303;-306;-149;-139;0
1594148790051;-286;-272;-124;-97;0
1594148790061;-235;-211;-70;-38;0
1594148790076;-180;-170;-18;5;0
1594148790100;-142;-130;23;40;0
1594148790121;-112;-117;50;54;0
1594148790136;-106;-108;50;51;0
1594148790159;-97;-106;49;53;0
1594148790182;-98;-107;52;56;0
1594148790197;-100;-112;57;60;0
1594148790219;-113;-124;50;43;0
1594148790241;-113;-122;36;34;0
1594148790256;-116;-129;28;26;0
1594148790279;-127;-140;22;23;0
1594148790302;-132;-144;22;21;0
1594148790316;-138;-150;16;15;0
1594148790339;-143;-149;10;14;0
1594148790363;-137;-144;18;30;0
1594148790380;-131;-139;32;29;0
1594148790400;-131;-142;20;18;0
1594148790421;-135;-143;16;19;0
1594148790437;-131;-143;20;27;0
1594148790459;-136;-144;28;29;0
1594148790482;-132;-140;27;28;0
1594148790496;-128;-138;27;24;0
1594148790519;-130;-138;22;28;0
1594148790543;-126;-128;32;39;0
1594148790556;-111;-117;41;41;0
1594148790579;-111;-122;34;33;0
1594148790602;-115;-127;31;34;0
1594148790617;-120;-126;33;41;0
1594148790641;-118;-131;43;42;0
1594148790664;-123;-129;36;36;0
1594148790677;-117;-129;33;26;0
1594148790699;-123;-132;19;26;0
1594148790721;-120;-130;30;33;0
1594148790740;-123;-137;31;31;0
1594148790764;-130;-140;28;29;0
1594148790782;-130;-144;28;27;0
1594148790801;-139;-147;23;24;0
1594148790827;-131;-136;24;27;0
1594148790844;-128;-143;22;19;0
1594148790856;-136;-148;17;16;0
1594148790882;-141;-150;9;7;0
1594148790910;-134;-139;7;16;0
1594148790924;-128;-145;19;16;0
1594148790941;-154;-180;-4;-18;0
1594148790961;-173;-178;-19;-8;0
1594148790978;-161;-167;0;8;0
1594148790999;-158;-168;10;11;0
1594148791033;-158;-168;4;0;0
1594148791037;-159;-170;0;2;0
1594148791059;-163;-167;-1;4;0
1594148791082;-151;-157;4;5;0
1594148791096;-148;-155;5;10;0
1594148791119;-144;-150;12;18;0
1594148791144;-138;-146;18;19;0
1594148791157;-139;-152;15;11;0
1594148791179;-145;-153;5;7;0
1594148791205;-138;-144;10;18;0
1594148791217;-134;-144;21;23;0
1594148791239;-130;-135;23;24;0
1594148791267;-125;-136;17;14;0
1594148791278;-130;-144;11;13;0
1594148791299;-132;-126;19;31;0
1594148791322;-101;-102;42;53;0
1594148791337;-90;-100;58;60;0
1594148791359;-95;-109;54;53;0
1594148791383;-101;-112;51;47;0
1594148791398;-106;-121;40;38;0
1594148791419;-114;-124;40;44;0
1594148791441;-115;-122;40;39;0
1594148791457;-111;-123;36;33;0
1594148791479;-117;-128;33;35;0
1594148791503;-122;-136;32;26;0
1594148791517;-127;-139;20;20;0
1594148791542;-131;-137;17;16;0
1594148791562;-124;-136;14;17;0
1594148791577;-134;-158;9;-4;0
1594148791601;-167;-190;-24;-34;0
1594148791621;-180;-179;-31;-20;0
1594148791636;-156;-160;-11;-7;0
1594148791659;-153;-166;-8;-7;0
1594148791681;-156;-161;-7;0;0
1594148791696;-149;-157;2;5;0
1594148791720;-143;-148;6;11;0
1594148791742;-134;-145;15;13;0
1594148791756;-141;-155;7;5;0
1594148791783;-144;-148;9;15;0
1594148791803;-134;-141;18;20;0
1594148791817;-134;-147;16;15;0
1594148791839;-140;-150;18;23;0
1594148791863;-141;-154;18;16;0
1594148791880;-143;-146;19;25;0
1594148791901;-133;-144;23;18;0
1594148791922;-138;-152;15;16;0
1594148791938;-146;-155;11;11;0
1594148791959;-139;-142;14;21;0
1594148791983;-132;-143;22;24;0
1594148791996;-135;-152;24;22;0
1594148792019;-150;-158;13;11;0
1594148792041;-139;-146;14;16;0
1594148792063;-138;-148;12;14;0
1594148792079;-138;-147;19;24;0
1594148792102;-137;-145;24;22;0
1594148792117;-135;-147;19;17;0
1594148792139;-137;-140;19;26;0
1594148792162;-124;-129;28;30;0
1594148792180;-117;-129;30;27;0
1594148792201;-124;-135;28;33;0
1594148792222;-126;-137;33;32;0
1594148792237;-131;-141;28;24;0
1594148792260;-132;-141;18;17;0
1594148792282;-132;-141;14;14;0
1594148792296;-132;-141;16;22;0
1594148792320;-130;-143;24;23;0
1594148792342;-138;-150;21;23;0
1594148792358;-141;-148;24;24;0
1594148792380;-133;-137;25;27;0
1594148792402;-127;-139;26;27;0
1594148792417;-129;-137;25;30;0
1594148792444;-127;-138;32;30;0
1594148792462;-128;-136;28;26;0
1594148792477;-127;-139;17;11;0
1594148792501;-132;-136;12;21;0
1594148792522;-121;-130;25;29;0
1594148792537;-124;-137;24;22;0
1594148792559;-130;-139;24;23;0
1594148792582;-127;-135;20;20;0
1594148792597;-128;-138;21;22;0
1594148792619;-131;-144;19;18;0
1594148792642;-134;-142;17;17;0
1594148792661;-135;-146;11;1;0
1594148792680;-138;-148;-9;-13;0
1594148792702;-144;-164;-16;-19;0
1594148792717;-164;-175;-23;-23;0
1594148792740;-163;-170;-20;-15;0
1594148792762;-154;-159;-8;-1;0
1594148792778;-149;-157;2;2;0
1594148792804;-145;-148;4;9;0
1594148792822;-138;-150;11;11;0
1594148792837;-142;-150;9;8;0
1594148792859;-139;-149;3;2;0
1594148792882;-140;-148;4;8;0
1594148792897;-135;-144;13;17;0
1594148792922;-139;-150;15;14;0
1594148792944;-140;-147;14;14;0
1594148792958;-136;-144;17;15;0
1594148792979;-136;-144;9;10;0
1594148793002;-135;-144;12;16;0
1594148793018;-135;-144;19;19;0
1594148793039;-135;-144;19;21;0
1594148793063;-134;-145;19;19;0
1594148793077;-139;-149;20;21;0
1594148793099;-142;-150;15;9;0
1594148793122;-140;-148;11;16;0
1594148793138;-137;-138;18;23;0
1594148793161;-116;-116;35;43;0
1594148793182;-108;-121;42;41;0
1594148793197;-115;-126;38;35;0
1594148793221;-119;-129;32;30;0
1594148793242;-124;-135;28;27;0
1594148793258;-126;-132;26;26;0
1594148793282;-122;-135;26;24;0
1594148793302;-131;-142;21;18;0
1594148793317;-131;-137;19;24;0
1594148793339;-127;-137;26;22;0
1594148793362;-132;-142;18;16;0
1594148793376;-136;-149;15;12;0
1594148793400;-142;-150;10;11;0
1594148793423;-138;-145;16;18;0
1594148793438;-135;-143;14;11;0
1594148793459;-134;-142;9;9;0
1594148793484;-128;-128;14;27;0
1594148793497;-112;-118;35;38;0
1594148793519;-114;-128;37;39;0
1594148793639;-120;-128;41;39;0
1594148793640;-118;-126;34;34;0
1594148793641;-118;-131;36;34;0
1594148793646;-120;-127;33;34;0
1594148793647;-120;-132;38;38;0
1594148793648;-128;-139;34;31;0
1594148793662;-127;-130;32;35;0
1594148793677;-119;-125;34;30;0
1594148793703;-118;-130;31;29;0
1594148793722;-131;-146;24;22;0
1594148793737;-140;-148;20;17;0
1594148793759;-134;-144;18;17;0
1594148793782;-144;-160;20;22;0
1594148793797;-152;-156;24;22;0
1594148793821;-140;-143;17;14;0
1594148793842;-132;-143;16;17;0
1594148793858;-140;-152;19;18;0
1594148793879;-142;-145;21;29;0
1594148793902;-133;-143;27;23;0
1594148793917;-138;-147;24;23;0
1594148793941;-140;-151;22;19;0
1594148793962;-147;-152;19;22;0
1594148793977;-134;-134;27;31;0
1594148793999;-128;-142;29;27;0
1594148794024;-137;-144;25;25;0
1594148794038;-134;-142;28;26;0
1594148794059;-137;-152;20;11;0
1594148794082;-148;-155;6;8;0
1594148794097;-141;-146;19;20;0
1594148794121;-139;-148;14;8;0
1594148794142;-141;-159;6;2;0
1594148794157;-168;-190;-9;-24;0
1594148794179;-185;-189;-25;-18;0
1594148794202;-174;-172;-10;-3;0
1594148794218;-159;-161;2;7;0
1594148794241;-147;-148;14;21;0
1594148794262;-139;-146;21;18;0
1594148794279;-142;-152;15;8;0
1594148794309;-144;-150;6;11;0
1594148794322;-142;-150;16;17;0
1594148794337;-141;-149;13;6;0
1594148794359;-140;-147;6;10;0
1594148794382;-147;-172;8;-8;0
1594148794397;-189;-222;-31;-60;0
1594148794419;-248;-281;-87;-111;0
1594148794442;-290;-299;-126;-130;0
1594148794458;-285;-271;-121;-101;0
1594148794479;-234;-211;-71;-41;0
1594148794502;-181;-168;-16;1;0
1594148794517;-145;-139;12;26;0
1594148794539;-122;-120;41;48;0
1594148794562;-105;-106;54;60;0
1594148794578;-96;-98;63;61;0
1594148794599;-85;-92;59;56;0
1594148794622;-89;-100;59;63;0
1594148794638;-95;-100;65;62;0
1594148794659;-98;-107;59;54;0
1594148794682;-100;-106;50;49;0
1594148794702;-100;-112;49;46;0
1594148794721;-111;-121;42;37;0
1594148794742;-115;-121;38;39;0
1594148794759;-116;-124;35;26;0
1594148794782;-119;-124;24;26;0
1594148794803;-123;-141;24;17;0
1594148794818;-141;-146;16;19;0
1594148794840;-134;-135;23;24;0
1594148794862;-129;-138;25;26;0
1594148794878;-131;-133;28;28;0
1594148794900;-122;-128;30;31;0
1594148794923;-126;-134;32;30;0
1594148794937;-127;-129;26;26;0
1594148794960;-123;-130;31;32;0
1594148794982;-122;-127;38;38;0
1594148794997;-122;-133;34;22;0
1594148795020;-132;-138;16;17;0
1594148795042;-130;-136;21;20;0
1594148795059;-130;-140;13;7;0
1594148795079;-132;-126;13;30;0
1594148795112;-106;-103;51;62;0
1594148795120;-98;-107;64;58;0
1594148795140;-104;-113;53;47;0
1594148795162;-110;-119;46;45;0
1594148795177;-113;-118;47;43;0
1594148795201;-114;-121;34;29;0
1594148795222;-117;-125;29;27;0
1594148795240;-121;-127;30;32;0
1594148795262;-123;-132;33;27;0
1594148795282;-132;-143;21;18;0
1594148795297;-140;-142;20;25;0
1594148795321;-131;-131;33;37;0
1594148795342;-124;-136;34;24;0
1594148795357;-134;-139;20;19;0
1594148795380;-130;-135;20;18;0
1594148795402;-131;-134;21;22;0
1594148795418;-127;-136;24;23;0
1594148795441;-136;-142;20;19;0
1594148795462;-134;-138;23;22;0
1594148795480;-133;-139;22;23;0
1594148795499;-132;-137;28;28;0
1594148795524;-135;-141;27;22;0
1594148795538;-134;-135;22;24;0
1594148795559;-129;-136;27;24;0
1594148795582;-133;-149;22;13;0
1594148795597;-161;-187;-7;-33;0
1594148795621;-199;-203;-46;-44;0
1594148795643;-190;-184;-34;-24;0
1594148795657;-172;-169;-16;-10;0
1594148795679;-161;-160;-11;-12;0
1594148795702;-151;-153;-4;1;0
1594148795721;-147;-149;4;8;0
1594148795741;-141;-144;13;12;0
1594148795762;-141;-145;12;11;0
1594148795777;-139;-146;14;8;0
1594148795799;-144;-149;1;-3;0
1594148795822;-149;-154;-5;-3;0
1594148795844;-146;-149;1;2;0
1594148795860;-146;-150;6;7;0
1594148795882;-145;-152;12;10;0
1594148795898;-149;-152;7;8;0
1594148795921;-145;-149;17;16;0
1594148795942;-148;-150;12;10;0
1594148795957;-144;-147;14;14;0
1594148795980;-145;-150;12;9;0
1594148796002;-151;-156;11;9;0
1594148796017;-150;-153;10;10;0
1594148796040;-152;-157;13;11;0
1594148796066;-154;-154;15;19;0
1594148796077;-146;-150;19;9;0
1594148796102;-151;-156;7;9;0
1594148796125;-151;-151;14;16;0
1594148796139;-145;-146;18;16;0
1594148796162;-139;-140;15;11;0
1594148796184;-135;-136;16;16;0
1594148796197;-133;-136;18;20;0
1594148796221;-132;-133;22;22;0
1594148796250;-132;-139;22;18;0
1594148796258;-140;-148;18;16;0
1594148796281;-145;-146;16;16;0
1594148796303;-143;-144;21;20;0
1594148796317;-140;-140;17;11;0
1594148796341;-138;-143;9;4;0
1594148796365;-141;-144;2;1;0
1594148796378;-140;-140;5;10;0
1594148796400;-135;-139;12;8;0
1594148796423;-139;-141;10;16;0
1594148796437;-139;-143;23;20;0
1594148796462;-143;-142;15;8;0
1594148796482;-137;-138;6;5;0
1594148796498;-136;-140;7;9;0
1594148796520;-140;-140;12;10;0
1594148796542;-141;-151;4;-2;0
1594148796559;-154;-156;0;2;0
1594148796580;-147;-142;5;5;0
1594148796603;-137;-140;10;15;0
1594148796618;-138;-138;23;25;0
1594148796640;-129;-127;28;28;0
1594148796664;-126;-132;26;16;0
1594148796677;-133;-134;12;10;0
1594148796704;-132;-136;14;11;0
1594148796734;-137;-142;12;12;0
1594148796742;-141;-142;14;14;0
1594148796765;-138;-141;17;13;0
1594148796786;-143;-145;10;7;0
1594148796798;-139;-126;11;15;0
1594148796821;-108;-96;23;38;0
1594148796843;-88;-92;48;46;0
1594148796857;-96;-104;47;44;0
1594148796880;-106;-110;42;38;0
1594148796902;-112;-113;35;30;0
1594148796918;-113;-115;28;23;0
1594148796941;-115;-117;27;29;0
1594148796963;-120;-126;32;28;0
1594148796981;-128;-127;28;25;0
1594148797001;-122;-120;25;21;0
1594148797022;-121;-128;22;23;0
1594148797037;-135;-148;20;7;0
1594148797060;-155;-157;1;-3;0
1594148797082;-156;-156;0;3;0
1594148797097;-153;-151;11;12;0
1594148797120;-149;-149;14;14;0
1594148797143;-149;-149;11;4;0
1594148797159;-148;-146;5;4;0
1594148797180;-147;-150;4;2;0
1594148797203;-153;-150;0;0;0
1594148797217;-156;-172;-3;-19;0
1594148797240;-184;-184;-28;-26;0
1594148797265;-175;-163;-13;-1;0
1594148797277;-159;-160;8;8;0
1594148797300;-158;-156;9;6;0
1594148797322;-156;-160;8;4;0
1594148797337;-160;-154;6;3;0
1594148797362;-147;-144;7;5;0
1594148797384;-146;-149;4;-1;0
1594148797399;-149;-146;4;6;0
1594148797420;-144;-141;10;10;0
1594148797442;-142;-145;14;17;0
1594148797459;-148;-150;25;22;0
1594148797480;-148;-144;21;18;0
1594148797504;-138;-132;22;19;0
1594148797520;-130;-132;18;15;0
1594148797540;-134;-134;19;18;0
1594148797562;-140;-142;16;10;0
1594148797577;-140;-138;12;12;0
1594148797600;-138;-138;19;21;0
1594148797624;-138;-135;23;21;0
1594148797637;-136;-140;25;23;0
1594148797661;-147;-148;20;21;0
1594148797682;-148;-145;25;20;0
1594148797697;-148;-148;14;9;0
1594148797721;-146;-142;8;4;0
1594148797742;-144;-146;6;3;0
1594148797757;-148;-144;5;2;0
1594148797781;-140;-136;4;6;0
1594148797804;-138;-139;12;9;0
1594148797817;-142;-139;11;14;0
1594148797849;-136;-133;20;18;0
1594148797862;-137;-136;16;14;0
1594148797879;-138;-140;16;10;0
1594148797900;-143;-141;12;16;0
1594148797922;-144;-140;18;14;0
1594148797938;-140;-139;18;16;0
1594148797960;-142;-140;20;18;0
1594148797986;-142;-138;19;18;0
1594148797997;-137;-139;19;14;0
1594148798020;-147;-146;14;15;0
1594148798045;-148;-143;18;13;0
1594148798061;-144;-140;10;9;0
1594148798080;-142;-141;17;16;0
1594148798102;-149;-151;16;14;0
1594148798117;-153;-149;17;13;0
1594148798140;-151;-150;7;0;0
1594148798162;-151;-147;-2;-7;0
1594148798179;-148;-147;-7;-6;0
1594148798200;-149;-142;1;6;0
1594148798230;-140;-139;13;11;0
1594148798240;-143;-136;8;5;0
1594148798261;-127;-110;18;31;0
1594148798284;-96;-87;44;47;0
1594148798299;-91;-91;48;43;0
1594148798320;-100;-106;39;35;0
1594148798346;-117;-118;37;33;0
1594148798359;-120;-112;35;31;0
1594148798380;-114;-112;29;27;0
1594148798402;-117;-114;29;25;0
1594148798417;-117;-118;24;16;0
1594148798441;-126;-126;13;11;0
1594148798463;-128;-123;15;15;0
1594148798477;-127;-126;19;21;0
1594148798501;-130;-129;23;19;0
1594148798524;-134;-128;16;18;0
1594148798539;-131;-134;27;21;0
1594148798561;-157;-179;3;-30;0
1594148798582;-202;-207;-52;-60;0
1594148798605;-209;-197;-57;-50;0
1594148798620;-188;-174;-35;-27;0
1594148798644;-172;-166;-19;-17;0
1594148798659;-166;-158;-12;-10;0
1594148798680;-155;-145;0;6;0
1594148798710;-143;-138;14;14;0
1594148798718;-145;-147;17;9;0
1594148798741;-160;-167;0;-9;0
